white,black,event,date,cpLoss,cpLoss1150,cpLoss1120,cpLoss2130,cpLoss3140,cpLoss50end,shareTopMoves,shareTopMoves1150,shareTopMoves1120,shareTopMoves2130,shareTopMoves3140,shareTopMoves50end,shareVGMoves,shareVGMoves1150,shareVGMoves1120,shareVGMoves2130,shareVGMoves3140,shareVGMoves50end,stdDevCPLoss,stDevCPLoss1150
"Caruana, Fabiano","Ding, Liren",FIDE Candidates 2022,2022.06.30,0.23382352941176468,0.124,0.067,0.039,0.23699999999999996,0.39071428571428574,0.5441176470588235,0.525,0.7,0.2,0.4,0.5714285714285714,0.6029411764705882,0.575,0.8,0.3,0.4,0.6428571428571429,0.633561431746214,0.206941091580709
"Rapport, Richard","Caruana, Fabiano",FIDE Candidates 2022,2022.07.01,0.0661904761904762,0.0695,0.194,0.03799999999999999,0.022000000000000002,0.0,0.7619047619047619,0.75,0.8,0.9,0.9,1.0,0.8095238095238095,0.8,0.8,0.9,0.9,1.0,0.1587904337745328,0.16208497296646118
"Radjabov, Teimour","Caruana, Fabiano",FIDE Candidates 2022,2022.07.03,0.0,0.0,-0.024000000000000004,0.024,,,0.8,0.8,0.8,,,,0.95,0.95,0.9,,,,0.0848528137423857,0.0848528137423857
"Caruana, Fabiano","Firouzja, Alireza",FIDE Candidates 2022,2022.07.04,0.28320754716981134,0.20700000000000002,0.144,0.18200000000000002,0.42800000000000005,0.5176923076923077,0.39622641509433965,0.375,0.2,0.5,0.5,0.46153846153846156,0.4528301886792453,0.425,0.2,0.6,0.5,0.5384615384615384,0.7818463688969396,0.4959487152973865
"Niemann, Hans Moke","Caruana, Fabiano",Bundesliga 2021-22,2022.07.08,0.0591044776119403,0.10625,0.06500000000000002,0.10300000000000001,0.25,-0.010740740740740742,0.7611940298507462,0.6,0.4,0.5,1.0,1.0,0.835820895522388,0.725,0.6,0.6,1.0,1.0,0.22605799298358914,0.28253148224850705
"Mamedyarov, Shakhriyar","Caruana, Fabiano",Bundesliga 2021-22,2022.07.09,0.06192307692307692,0.06192307692307692,0.042,0.005999999999999994,0.18833333333333332,,0.5769230769230769,0.5769230769230769,0.8,0.3333333333333333,,,0.8846153846153846,0.8846153846153846,1.0,0.8333333333333334,,,0.184022155856717,0.184022155856717
"Keymer, Vincent","Caruana, Fabiano",Bundesliga 2021-22,2022.07.09,0.03361702127659574,0.02475,0.06599999999999999,0.025999999999999995,-0.0009999999999999996,0.0842857142857143,0.7872340425531915,0.8,0.8,0.9,0.9,0.7142857142857143,0.851063829787234,0.875,0.8,1.0,0.9,0.7142857142857143,0.09515263554838554,0.08629072802792746
"Caruana, Fabiano","Van Foreest, Jorden",Bundesliga 2021-22,2022.07.10,0.1464102564102564,0.1464102564102564,0.177,0.10400000000000001,0.277,,0.5384615384615384,0.5384615384615384,0.3,0.6,0.7777777777777778,,0.6923076923076923,0.6923076923076923,0.5,0.8,1.0,,0.39987818658006846,0.39987818658006846
"Caruana, Fabiano","Bachmann, Axel",44th Olympiad 2022,2022.07.30,0.0608,0.0608,0.09399999999999999,0.05800000000000001,-0.0,,0.64,0.64,0.6,1.0,,,0.72,0.72,0.6,1.0,,,0.14999777776131668,0.14999777776131668
"Jobava, Baadur","Caruana, Fabiano",44th Olympiad 2022,2022.07.31,0.05307692307692307,0.05307692307692307,0.129,0.009,0.0,,0.7307692307692307,0.7307692307692307,0.9,1.0,,,0.7692307692307693,0.7692307692307693,0.9,1.0,,,0.11134699747255802,0.11134699747255802
"Caruana, Fabiano","Abdusattorov, Nodirbek",44th Olympiad 2022,2022.08.01,0.17078431372549022,0.20550000000000002,0.156,0.148,0.233,0.04454545454545456,0.5686274509803921,0.475,0.5,0.3,0.6,0.9090909090909091,0.6078431372549019,0.525,0.5,0.3,0.7,0.9090909090909091,0.4361277021114568,0.48221151864918016
"Boruchovsky, Avital","Caruana, Fabiano",44th Olympiad 2022,2022.08.02,0.13666666666666666,0.13666666666666666,0.293,-0.006,0.0,,0.7619047619047619,0.7619047619047619,1.0,1.0,,,0.7619047619047619,0.7619047619047619,1.0,1.0,,,0.3284864279286639,0.3284864279286639
"Caruana, Fabiano","Maghsoodloo, Parham",44th Olympiad 2022,2022.08.03,0.13289473684210526,0.13289473684210526,0.12399999999999997,0.30000000000000004,0.08099999999999996,,0.6052631578947368,0.6052631578947368,0.3,0.8,1.0,,0.6842105263157895,0.6842105263157895,0.4,0.8,1.0,,0.3104130456190098,0.3104130456190098
"Sargissian, Gabriel","Caruana, Fabiano",44th Olympiad 2022,2022.08.05,0.1826086956521739,0.21000000000000002,0.10800000000000001,0.154,0.5780000000000001,0.0,0.5434782608695652,0.475,0.3,0.3,1.0,1.0,0.6956521739130435,0.65,0.5,0.5,1.0,1.0,0.4424448981768295,0.4690142417606943
"Caruana, Fabiano",Gukesh D,44th Olympiad 2022,2022.08.06,0.24399999999999997,0.24399999999999997,0.137,0.30900000000000005,0.40800000000000003,,0.5428571428571428,0.5428571428571428,0.3,0.6,1.0,,0.6571428571428571,0.6571428571428571,0.5,0.7,1.0,,0.4995656937310059,0.4995656937310059
"Mastrovasilis, Dimitrios","Caruana, Fabiano",44th Olympiad 2022,2022.08.07,0.039999999999999994,0.039999999999999994,0.11500000000000002,-0.007000000000000006,0.0,,0.7777777777777778,0.7777777777777778,1.0,1.0,,,0.8888888888888888,0.8888888888888888,1.0,1.0,,,0.1381470788131815,0.1381470788131815
"Caruana, Fabiano","Yilmaz, M",44th Olympiad 2022,2022.08.08,0.08944444444444442,0.08944444444444442,0.15600000000000003,0.00624999999999995,,,0.6666666666666666,0.6666666666666666,0.875,,,,0.7222222222222222,0.7222222222222222,0.875,,,,0.2042337824858971,0.2042337824858971
"Harikrishna, Pentala","Caruana, Fabiano",44th Olympiad 2022,2022.08.09,0.0,0.0,0.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,0.0,0.0
"Firouzja, Alireza","Caruana, Fabiano",9th Sinquefield Cup 2022,2022.09.02,0.06125,0.06125,0.13999999999999999,0.006999999999999995,0.0,,0.8333333333333334,0.8333333333333334,0.9,1.0,,,0.875,0.875,1.0,1.0,,,0.1570187609948181,0.1570187609948181
"Caruana, Fabiano","Dominguez Perez, Leinier",9th Sinquefield Cup 2022,2022.09.03,0.27055555555555555,0.27055555555555555,0.04599999999999999,0.40199999999999997,0.526,,0.5833333333333334,0.5833333333333334,0.6,0.4,1.0,,0.7222222222222222,0.7222222222222222,0.6,0.6,1.0,,0.9616591152629156,0.9616591152629156
"So, Wesley","Caruana, Fabiano",9th Sinquefield Cup 2022,2022.09.04,0.22803571428571429,0.259,0.18400000000000002,0.31899999999999995,0.297,0.150625,0.5,0.325,0.4,0.2,0.4,0.9375,0.5892857142857143,0.45,0.4,0.5,0.5,0.9375,0.4932615741363606,0.4162888543504501
"Caruana, Fabiano","Vachier-Lagrave, Maxime",9th Sinquefield Cup 2022,2022.09.05,0.1721951219512195,0.16225,0.06899999999999999,0.246,0.15499999999999997,0.18166666666666667,0.7073170731707317,0.5,0.6,0.5,0.4,0.9047619047619048,0.7439024390243902,0.575,0.6,0.7,0.5,0.9047619047619048,0.6556441077484748,0.3269477140037956
"Mamedyarov, Shakhriyar","Caruana, Fabiano",9th Sinquefield Cup 2022,2022.09.06,0.040624999999999994,0.040624999999999994,0.095,0.0,0.0,,0.84375,0.84375,1.0,1.0,0.5,,0.84375,0.84375,1.0,1.0,0.5,,0.1099835031618012,0.1099835031618012
"Nepomniachtchi, Ian","Caruana, Fabiano",9th Sinquefield Cup 2022,2022.09.08,0.003953488372093025,0.004250000000000002,-0.051000000000000004,0.008000000000000004,0.024999999999999998,0.0,0.7906976744186046,0.775,1.0,0.7,0.6,1.0,0.9534883720930233,0.95,1.0,0.9,0.9,1.0,0.06932118259658548,0.07192900702277247
"Caruana, Fabiano","Aronian, Levon",9th Sinquefield Cup 2022,2022.09.09,0.019714285714285712,0.019714285714285712,0.014000000000000002,-0.023,0.07800000000000001,,0.7428571428571429,0.7428571428571429,1.0,0.5,1.0,,0.8571428571428571,0.8571428571428571,1.0,0.7,1.0,,0.0927515883575971,0.0927515883575971
"Niemann, Hans Moke","Caruana, Fabiano",9th Sinquefield Cup 2022,2022.09.10,0.18762711864406778,0.19699999999999998,0.15300000000000002,0.18299999999999997,0.17100000000000004,0.16789473684210524,0.5084745762711864,0.425,0.4,0.4,0.4,0.6842105263157895,0.6101694915254238,0.575,0.4,0.5,0.8,0.6842105263157895,0.4539342918538596,0.47976062407231423
