white,black,event,date,cpLoss,cpLoss1150,cpLoss1120,cpLoss2130,cpLoss3140,cpLoss50end,shareTopMoves,shareTopMoves1150,shareTopMoves1120,shareTopMoves2130,shareTopMoves3140,shareTopMoves50end,shareVGMoves,shareVGMoves1150,shareVGMoves1120,shareVGMoves2130,shareVGMoves3140,shareVGMoves50end,stdDevCPLoss,stDevCPLoss1150
"Azarov, Sergei",Nihal Sarin,5th Sharjah Masters 2022,2022.05.27,0.10551724137931034,0.10551724137931034,-0.0010000000000000037,0.06899999999999999,0.2644444444444445,,0.4482758620689655,0.4482758620689655,0.2,0.5555555555555556,,,0.6896551724137931,0.6896551724137931,0.6,0.5555555555555556,,,0.40402074033481217,0.40402074033481217
Nihal Sarin,"Puranik, A",5th Sharjah Masters 2022,2022.05.28,0.07166666666666667,0.07166666666666667,0.086,-0.0,,,0.5833333333333334,0.5833333333333334,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.12246211535397264,0.12246211535397264
"Van Foreest, Lucas",Nihal Sarin,5th Sharjah Masters 2022,2022.05.29,0.06571428571428574,0.06571428571428574,0.06571428571428574,,,,0.5714285714285714,0.5714285714285714,,,,,0.7142857142857143,0.7142857142857143,,,,,0.09089502055616008,0.09089502055616008
"Marzolo, Cyril",Nihal Sarin,TCh-FRA Top 16 GpB 2022,2022.06.09,0.9129411764705883,0.9129411764705883,0.18899999999999992,1.947142857142857,,,0.35294117647058826,0.35294117647058826,0.14285714285714285,,,,0.35294117647058826,0.35294117647058826,0.14285714285714285,,,,1.3184401991836905,1.3184401991836905
Nihal Sarin,"Di Nicolantonio, Lucas",TCh-FRA Top 16 GpB 2022,2022.06.10,0.05731707317073173,0.058750000000000024,0.132,0.10300000000000005,-0.0,-0.0,0.7317073170731707,0.725,0.5,1.0,1.0,1.0,0.7804878048780488,0.775,0.6,1.0,1.0,1.0,0.18037494823622127,0.18243632538645596
"Amin, B",Nihal Sarin,TCh-FRA Top 16 GpB 2022,2022.06.11,0.11300000000000002,0.11300000000000002,0.17,0.05600000000000001,,,0.45,0.45,0.6,,,,0.6,0.6,0.8,,,,0.17705485323094533,0.17705485323094533
Nihal Sarin,"Hamitevici, Vladimir",TCh-FRA Top 16 GpB 2022,2022.06.12,0.19749999999999998,0.19749999999999998,0.268,0.08000000000000002,,,0.375,0.375,0.6666666666666666,,,,0.4375,0.4375,0.6666666666666666,,,,0.3502094611324295,0.3502094611324295
Nihal Sarin,"Neiksans, Arturs",TCh-FRA Top 16 GpB 2022,2022.06.14,0.12250000000000001,0.13475,0.137,0.081,0.23599999999999993,-0.0,0.5681818181818182,0.525,0.5,0.4,0.7,1.0,0.6136363636363636,0.575,0.6,0.4,0.8,1.0,0.20221017157495344,0.20830189506382196
"Alekseenko, Kirill",Nihal Sarin,TCh-FRA Top 16 GpB 2022,2022.06.15,0.027619047619047623,0.027619047619047623,0.015000000000000005,0.017,0.26,,0.8095238095238095,0.8095238095238095,0.9,0.0,,,0.8571428571428571,0.8571428571428571,0.9,0.0,,,0.09984511815330592,0.09984511815330592
"Ragger, Markus",Nihal Sarin,TCh-FRA Top 16 Haute 2022,2022.06.16,0.008333333333333331,0.008333333333333331,0.008333333333333331,,,,0.8333333333333334,0.8333333333333334,,,,,1.0,1.0,,,,,0.02562550812504343,0.02562550812504343
Nihal Sarin,"Jones, G",TCh-FRA Top 16 Haute 2022,2022.06.17,0.013749999999999995,0.013749999999999995,0.013749999999999995,,,,0.625,0.625,,,,,0.875,0.875,,,,,0.107959979357432,0.107959979357432
Nihal Sarin,"Petrosyan, M",Stepan Avagyan Mem 2022,2022.06.20,0.0432142857142857,0.0432142857142857,0.07100000000000004,0.049999999999999954,-0.0,,0.75,0.75,0.8,1.0,,,0.8571428571428571,0.8571428571428571,0.9,1.0,,,0.22535656637999707,0.22535656637999707
"Martirosyan, Haik M.",Nihal Sarin,Stepan Avagyan Mem 2022,2022.06.21,,,,,,,,,,,,,,,,,,,,
Nihal Sarin,"Sargsyan, Shant",Stepan Avagyan Mem 2022,2022.06.22,,,,,,,,,,,,,,,,,,,,
"Gharibyan, Mamikon",Nihal Sarin,Stepan Avagyan Mem 2022,2022.06.23,0.11263157894736843,0.11263157894736843,0.074,0.15555555555555556,,,0.2631578947368421,0.2631578947368421,0.3333333333333333,,,,0.47368421052631576,0.47368421052631576,0.3333333333333333,,,,0.14730324373222434,0.14730324373222434
Nihal Sarin,"Niemann, Hans Moke",Stepan Avagyan Mem 2022,2022.06.24,0.3075555555555555,0.346,0.19600000000000004,0.48,0.517,-0.0,0.37777777777777777,0.3,0.2,0.2,0.6,1.0,0.4666666666666667,0.4,0.3,0.3,0.7,1.0,0.42849183484082,0.4398880976584142
Nihal Sarin,"Donchenko, Alexander",Stepan Avagyan Mem 2022,2022.06.25,0.05500000000000001,0.05500000000000001,0.05500000000000001,,,,0.375,0.375,,,,,1.0,1.0,,,,,0.030237157840738178,0.030237157840738178
